Date,Product,Quantity,Price
2025-06-15,Strawberries,416.7,90.16
2025-09-19,Grapes Red,310.3,96.03
2025-10-23,Peppers Bell,489.5,33.95
2024-08-01,Rice Premium,1624.1,36.85
2023-10-18,Oranges,179.6,84.85
2024-05-14,Corn Yellow,1195.9,56.952
2025-08-13,Mangoes,154.3,48.35
2024-05-24,Milk Fresh,241.6,106.776
2023-10-23,Eggplant,165.9,22.55
2025-09-15,Oranges,106.4,69.13199999999999
2025-09-13,Carrots,517.8,27.91
2023-01-02,Raspberries,169.7,78.72
2025-04-14,Soybeans,531.1,34.51
2025-12-15,Pineapple,324.3,93.636
2025-12-16,Corn White,1247.8,35.16
2025-01-29,Carrots,252.2,26.61
2024-09-22,Corn White,1488.0,41.424
2023-03-01,Eggs Organic,277.4,121.82
2025-01-09,Zucchini,618.4,37.58
2025-11-08,Barley,1235.8,35.3
2024-03-16,Raspberries,279.2,70.94
2023-04-09,Plums,328.3,53.36
2025-05-23,Milk Almond,113.9,47.71
2024-03-06,Rice Premium,982.6,63.72
2025-02-23,Corn Yellow,1766.6,56.66
2025-08-26,Cauliflower,146.5,35.52
2023-02-13,Eggs Organic,52.1,128.67
2023-05-25,Yogurt Strawberry,323.5,46.31
2025-04-22,Eggplant,163.1,21.97
2024-09-08,Lettuce,442.5,24.0
2023-02-20,Raspberries,244.3,66.5
2024-01-28,Tomatoes Fresh,775.8,17.81
2023-06-17,Milk Almond,27.8,87.76
2024-08-09,Yogurt Greek,225.5,50.53
2025-05-04,Carrots,507.9,19.01
2024-04-07,Milk Almond,205.4,109.9
2025-02-15,Barley,1046.2,54.2
2025-10-26,Apples Green,240.9,58.84
2023-08-25,Corn White,1404.3,56.86
2024-08-19,Cream,271.5,104.86
2025-07-09,Barley,1778.0,53.41
2024-01-27,Peaches,113.0,49.98
2025-02-19,Cheese Cheddar,395.6,116.83
2023-04-28,Rice Premium,1486.8,48.61
2025-09-05,Corn Yellow,1767.8,48.17
2025-05-31,Peaches,166.8,46.79
2024-04-08,Corn White,730.0,41.08
2025-07-04,Soybeans,770.4,64.908
2024-06-02,Eggs,404.7,92.68
2024-08-03,Oranges Navel,54.0,86.72
2023-02-26,Rice Basmati,1839.8,41.916
2023-07-22,Peppers Bell,445.8,31.34
2023-01-01,Oranges Navel,474.4,68.66
2025-02-19,Rice Premium,1016.4,36.28
2023-07-09,Zucchini,376.4,32.268
2023-04-11,Carrots,421.3,27.83
2023-04-06,Wheat Organic,1491.7,41.47
2025-11-03,Bananas,86.2,88.69
2025-06-07,Cream,490.7,55.76
2023-01-25,Oranges,417.6,95.06
2024-12-14,Rice Premium,1783.9,55.32
2024-09-12,Rice Basmati,1501.6,44.76
2023-10-17,Eggplant,159.8,17.39
2024-02-19,Blueberries,238.0,69.53
2025-05-24,Corn Yellow,1237.0,38.05
2023-12-28,Yogurt Plain,415.7,73.572
2025-06-04,Cheese Mozzarella,110.1,171.408
2023-10-21,Yogurt Plain,356.7,30.19
2024-07-31,Spinach,149.7,21.348
2024-11-02,Potatoes,636.3,28.57
2023-03-18,Cheese Mozzarella,42.7,136.55
2023-10-13,Cheese Cheddar,39.2,30.58
2025-04-05,Potatoes,344.5,21.288
2024-04-04,Barley,735.5,58.86
2024-07-17,Yogurt Strawberry,414.0,73.71
2024-05-22,Barley,799.1,47.96
2025-01-30,Mangoes,223.2,84.94
2024-08-11,Pineapple,178.2,67.79
2023-05-31,Peaches,154.9,53.14
2025-07-19,Milk Fresh,73.3,34.53
2024-03-15,Onions White,432.8,27.39
2023-05-24,Eggs,92.0,89.73
2025-04-18,Eggs Organic,160.9,98.364
2023-08-12,Pineapple,164.5,43.3
2025-12-29,Carrots Baby,202.5,39.26
2023-06-28,Tomatoes Fresh,425.7,25.42
2025-09-24,Apples Green,98.8,96.85
2025-07-05,Quinoa,1490.9,55.01
2024-12-05,Soybeans,1185.2,56.7
2025-07-22,Rice Premium,1128.9,50.8
2024-03-01,Oats,1222.4,36.3
2024-05-22,Yogurt Plain,65.3,27.05
2024-07-13,Strawberries,74.9,47.23
2023-04-12,Mangoes,395.9,52.36
2023-06-02,Blueberries,311.7,64.21199999999999
2024-11-24,Wheat Durum,1573.9,42.71
2023-08-21,Potatoes Sweet,180.2,17.89
2023-01-07,Cheese Feta,138.7,113.67
2024-11-01,Yogurt Strawberry,267.0,57.04
2024-08-25,Zucchini,195.6,32.4
2023-10-09,Quinoa,1609.6,64.056
2024-07-22,Wheat Organic,836.7,61.29599999999999
2024-07-30,Cheese Cheddar,419.2,53.2
2023-03-28,Milk Fresh,339.8,88.74
2024-10-03,Milk Almond,106.4,41.09
2023-06-08,Oranges Navel,75.2,60.25
2025-09-13,Corn White,1824.7,53.7
2025-10-21,Onions Red,566.2,17.6
2025-07-16,Butter,285.1,126.24
2023-10-20,Barley,1561.8,49.96
2024-01-10,Rice Premium,1091.9,51.06
2023-11-06,Corn Yellow,1031.3,58.15
2025-08-05,Cream,403.1,97.21
2023-06-19,Grapes Red,473.6,50.24
2024-05-18,Corn Yellow,1860.1,39.24
2024-02-17,Pears,136.6,55.9
2025-08-08,Yogurt Strawberry,43.1,50.88
2025-02-06,Yogurt Plain,338.6,98.904
2024-08-02,Blueberries,369.6,62.9
2023-07-11,Apples Green,145.1,91.15
2024-04-15,Zucchini,469.9,41.532
2023-03-03,Wheat Durum,1350.6,37.452
2025-06-27,Cheese Mozzarella,448.1,98.5
2023-07-09,Wheat Durum,1704.8,46.07
2025-11-08,Oats,1037.8,56.32
2023-07-30,Pears,284.4,87.83
2023-02-08,Tomatoes Cherry,580.3,26.62
2025-06-22,Yogurt Greek,351.9,99.11
2024-12-15,Grapes Green,191.0,59.268
2023-09-18,Cheese Cheddar,264.9,34.18
2024-04-10,Corn White,1301.6,35.11
2024-05-15,Wheat Durum,1838.0,50.46
2025-09-21,Milk Fresh,188.1,97.752
2023-08-29,Oats,1601.8,61.968
2023-10-21,Yogurt Plain,166.0,55.37
2024-04-11,Strawberries,201.7,49.21
2024-09-06,Yogurt Plain,106.7,58.44
2025-12-11,Pineapple,97.9,46.8
2024-11-22,Pears,92.9,89.7
2025-06-09,Onions Red,297.4,38.91
2023-01-11,Milk Fresh,353.1,106.91
2025-02-26,Cheese Feta,297.8,52.836
2024-02-14,Tomatoes Fresh,242.5,33.54
2025-08-08,Mangoes,273.3,64.43
2023-04-03,Oats,1208.3,42.35
2023-02-24,Cucumbers,531.3,25.75
2025-12-03,Soybeans,594.5,51.63
2025-06-04,Potatoes,178.8,30.012
2024-04-23,Grapes Red,336.6,60.264
2025-10-17,Quinoa,1666.7,46.89
2023-08-02,Cream,39.9,69.46
2023-08-20,Cream,498.4,47.13
2025-07-14,Bananas,372.0,69.93
2025-01-30,Strawberries,204.0,58.11
2023-10-14,Strawberries,350.0,80.29
2025-02-20,Cheese Mozzarella,287.1,136.73
2024-09-18,Eggs,214.9,140.25
2025-12-21,Oranges Navel,225.3,89.6
2024-03-04,Wheat Durum,1123.9,30.61
2024-09-23,Potatoes Sweet,372.1,18.49
2024-08-07,Carrots,315.8,37.38
2024-12-15,Cream,368.6,110.316
2023-03-12,Cucumbers,337.5,34.6
2023-11-30,Broccoli,501.5,23.04
2024-10-28,Potatoes,258.7,29.976
2024-07-07,Blueberries,64.9,45.37
2025-10-09,Yogurt Plain,97.5,146.01
2024-12-08,Cauliflower,218.2,21.85
2023-07-13,Corn Yellow,946.3,42.6
2024-07-13,Cheese Cheddar,220.8,115.74
2024-06-02,Spinach,342.0,39.68
2024-07-09,Raspberries,325.8,64.38
2025-06-30,Plums,291.9,55.89
2025-02-25,Soybeans,1942.6,55.66
2023-08-03,Quinoa,1182.2,32.38
2023-04-09,Cheese Mozzarella,267.6,86.232
2023-11-22,Rice Premium,1692.4,31.44
2024-07-22,Cheese Mozzarella,231.0,48.25
2023-06-08,Peaches,423.2,63.05
2025-03-17,Onions White,496.9,29.58
2023-12-25,Cheese Cheddar,246.4,80.66
2025-08-10,Eggs,81.3,84.8
2023-08-24,Rice Premium,676.0,49.44
2023-12-13,Blueberries,51.9,107.772
2025-12-02,Rice Premium,1023.8,54.77
2023-06-15,Cheese Feta,180.9,114.43
2023-04-09,Bananas,119.0,43.44
2025-01-27,Wheat Organic,1741.6,47.55
2023-01-07,Corn Yellow,1790.5,32.66
2024-08-24,Carrots Baby,478.8,16.4
2024-01-14,Cream,425.0,54.87
2025-06-13,Cucumbers,751.8,27.58
2025-04-16,Bananas,160.4,42.7
2025-12-17,Apples Green,253.9,72.51
2025-04-11,Tomatoes Cherry,273.9,32.54
2024-02-28,Barley,1158.1,43.77
2025-08-30,Strawberries,375.4,89.77
2024-12-28,Eggs,75.2,135.78
2025-06-26,Spinach,741.8,33.14
2025-12-01,Corn White,1585.4,43.33
2024-10-01,Eggs,160.3,148.63
2024-07-05,Pineapple,237.1,95.16
2024-05-26,Yogurt Plain,248.8,118.29
2025-09-23,Cheese Feta,188.6,68.75
2024-10-31,Onions White,268.2,25.08
2025-06-24,Milk Fresh,135.0,34.4
2023-02-10,Soybeans,1506.0,48.79
2024-06-23,Cabbage,469.2,37.84
2025-01-11,Cucumbers,376.4,32.3
2024-10-13,Pineapple,216.1,86.016
2024-05-31,Grapes Green,260.3,115.872
2025-12-18,Rice Basmati,616.0,48.85
2023-03-30,Barley,1154.2,40.16
2023-04-03,Oranges Navel,284.4,52.41
2024-05-01,Wheat Organic,1599.4,42.82
2023-04-17,Eggs Organic,109.8,138.612
2023-03-13,Rice Premium,1405.2,38.544
2023-06-01,Rice Premium,1930.7,55.824000000000005
2025-05-21,Apples Red,101.7,50.99
2025-04-29,Broccoli,544.0,30.51
2025-12-20,Wheat Organic,1606.2,49.08
2025-04-15,Mangoes,177.7,58.068
2023-05-13,Mangoes,59.8,55.66
2023-10-13,Soybeans,780.8,34.89
2023-07-19,Broccoli,338.3,23.26
2024-03-02,Corn White,550.9,39.68
2024-06-03,Yogurt Strawberry,300.7,45.75
2024-04-23,Potatoes Sweet,474.2,21.58
2024-05-01,Eggs Organic,163.2,47.27
2023-04-21,Milk Fresh,59.8,143.36
2023-03-02,Corn Yellow,1954.1,58.97
2024-09-25,Potatoes,127.7,34.428
2023-10-06,Grapes Red,102.6,71.83
2023-07-16,Eggplant,400.2,27.91
2025-02-25,Apples Red,235.9,50.99
2024-01-24,Grapes Green,463.2,70.67999999999999
2025-09-04,Spinach,195.7,24.37
2024-01-02,Quinoa,1267.0,35.71
2023-04-03,Wheat Durum,1958.8,43.728
2025-05-29,Corn White,1220.4,55.68
2025-12-27,Pineapple,72.9,85.28
2023-02-25,Lettuce,250.7,33.7
2024-06-06,Oranges Navel,420.3,76.3
2023-07-03,Onions Red,255.0,17.38
2023-08-30,Cheese Feta,451.4,72.82
2023-04-27,Peppers Bell,242.1,23.85
2025-11-09,Grapes Green,139.4,62.39
2024-07-11,Apples Red,253.6,81.41
2023-02-05,Tomatoes Cherry,296.6,21.44
2024-05-19,Grapes Red,227.7,98.78
2023-10-20,Lettuce,530.1,34.29
2025-03-20,Cauliflower,306.6,34.37
2023-07-29,Cheese Mozzarella,198.8,78.56
2024-04-11,Potatoes,422.2,28.78
2024-09-24,Peaches,394.6,87.45
2025-08-06,Yogurt Greek,400.3,43.58
2023-06-06,Eggs,246.3,74.56
2023-07-25,Grapes Green,366.7,81.05
2025-05-01,Cheese Mozzarella,163.9,39.9
2024-11-27,Oranges Navel,510.1,71.65
2024-11-19,Pears,488.4,72.24
2023-09-17,Wheat Durum,556.6,66.708
2024-03-30,Potatoes,520.2,22.6
2023-05-22,Onions Red,526.4,18.01
2023-07-19,Eggs,370.8,114.81
2023-02-26,Pears,331.6,51.156
2023-05-29,Cream,96.0,110.15
2024-03-14,Raspberries,245.2,52.82
2025-06-10,Oranges Navel,514.9,60.99
2024-07-21,Grapes Red,93.3,95.1
2025-06-07,Broccoli,154.0,44.4
2024-02-17,Apples Green,171.8,59.8
2023-12-11,Tomatoes Fresh,153.0,22.22
2025-12-09,Yogurt Greek,376.3,98.51
2023-02-03,Peppers Bell,250.8,32.66
2023-08-24,Blueberries,145.4,98.76
2023-03-23,Eggs,304.8,33.132
2023-04-02,Lettuce,473.0,22.35
2023-06-18,Cheese Mozzarella,346.2,69.408
2025-07-09,Milk Almond,437.5,118.91
2023-09-16,Grapes Red,53.5,69.252
2025-07-21,Eggplant,483.5,38.136
2024-10-12,Oats,1165.4,47.69
2023-12-02,Strawberries,391.6,96.18
2024-01-03,Yogurt Plain,192.3,63.67
2023-11-30,Yogurt Plain,104.7,87.94
2023-01-22,Apples Green,232.4,95.33
2025-08-24,Cucumbers,110.8,37.58
2024-04-06,Tomatoes Fresh,552.7,24.07
2025-09-01,Corn White,1025.7,59.44
2024-08-13,Strawberries,284.1,80.51
2024-04-01,Peaches,258.9,65.976
2024-10-19,Grapes Red,368.9,60.768
2025-11-10,Eggs,116.2,33.62
2023-09-24,Tomatoes Cherry,244.7,20.928
2024-01-26,Eggs,281.6,120.14
2024-07-01,Yogurt Greek,447.0,94.39
2025-01-31,Carrots Baby,257.2,37.16
2024-07-31,Spinach,295.0,34.236
2023-02-24,Apples Red,103.3,44.1
2024-01-11,Milk Almond,305.3,140.35
2023-08-17,Yogurt Strawberry,482.6,130.2
2023-08-27,Lettuce,398.9,27.92
2025-09-21,Pears,379.5,99.27
2025-07-30,Milk Almond,467.7,125.63
2023-01-29,Grapes Green,439.2,99.92
2024-05-26,Tomatoes Fresh,173.2,42.816
2025-11-21,Tomatoes Fresh,244.4,31.49
2025-09-30,Lettuce,224.0,15.06
2025-12-18,Eggs Organic,293.5,114.984
2023-02-07,Cucumbers,289.0,32.45
2023-07-10,Rice Premium,822.5,31.51
2023-08-05,Butter,286.3,85.86
2025-01-10,Cauliflower,426.1,39.18
2024-10-18,Onions White,224.0,17.43
2023-12-01,Potatoes,271.2,21.71
2025-01-15,Wheat Durum,1317.5,53.73
2025-03-22,Wheat Durum,672.9,53.4
2025-08-20,Apples Green,333.3,60.45
2025-06-20,Strawberries,90.9,73.74
2025-06-03,Lettuce,139.0,38.29
2024-01-26,Onions Red,728.2,32.06
2023-08-01,Cheese Cheddar,47.3,134.664
2025-09-15,Rice Premium,848.8,55.21
2024-08-29,Eggs Organic,62.2,127.09
2025-06-04,Strawberries,356.2,112.44
2024-04-01,Cheese Feta,265.0,109.18
2025-11-05,Quinoa,1829.6,49.55
2023-06-08,Wheat Durum,1251.6,48.48
2024-11-17,Broccoli,298.3,32.916
2025-03-14,Butter,396.5,81.26
2023-06-15,Oats,1580.1,59.44
2025-10-21,Cheese Mozzarella,371.9,137.29
2025-05-29,Cheese Mozzarella,105.1,115.46
2023-04-08,Tomatoes Fresh,218.1,36.39
2025-02-02,Cheese Mozzarella,180.0,114.09
2024-01-12,Corn Yellow,1201.2,54.036
2023-08-18,Eggs,66.1,166.86
2025-07-16,Cheese Feta,193.7,46.956
2025-11-14,Oats,1806.7,49.07
2024-09-16,Peppers Bell,485.2,31.308
2023-06-29,Potatoes,268.1,27.1
2024-08-05,Peppers Bell,275.0,33.11
2024-08-07,Raspberries,375.6,88.08
2024-07-31,Grapes Red,289.6,88.94
2025-12-14,Peppers Bell,555.5,32.24
2025-12-18,Oats,1274.2,45.24
2023-09-30,Milk Fresh,57.0,87.0
2024-01-20,Butter,413.2,59.3
2024-08-09,Soybeans,1539.8,38.86
2024-07-08,Potatoes,269.5,38.18
2024-02-25,Yogurt Greek,156.7,92.56
2025-05-05,Broccoli,598.7,36.35
2024-01-03,Tomatoes Fresh,673.0,28.512
2025-10-31,Blueberries,257.9,87.636
2024-04-13,Peaches,339.7,94.54
2024-09-24,Grapes Green,348.2,54.27
2024-08-25,Soybeans,732.7,59.07
2023-04-01,Peppers Bell,118.3,24.19
2023-10-19,Cheese Cheddar,28.4,108.348
2023-04-13,Cream,221.0,43.03
2025-01-20,Zucchini,265.2,21.14
2024-01-26,Wheat Organic,1839.3,34.62
2024-08-08,Tomatoes Cherry,437.3,19.64
2024-09-23,Apples Red,284.5,72.89999999999999
2024-07-08,Oranges Navel,147.4,66.59
2025-11-09,Cream,465.6,163.128
2023-07-14,Tomatoes Fresh,303.3,16.2
2024-02-19,Quinoa,511.8,36.372
2023-04-22,Mangoes,267.9,65.244
2023-02-11,Cheese Cheddar,150.6,83.14
2025-09-19,Carrots,295.4,25.54
2025-04-04,Eggs Organic,31.3,107.24
2023-12-19,Rice Basmati,1050.9,37.97
2023-06-08,Eggplant,213.8,36.77
2025-04-08,Cheese Cheddar,182.0,107.89
2023-06-10,Quinoa,1586.3,36.64
2024-08-01,Cucumbers,467.8,33.7
2025-12-12,Yogurt Greek,268.9,85.26
2025-06-06,Cabbage,193.5,22.55
2023-12-09,Cucumbers,538.0,21.15
2025-02-05,Rice Basmati,545.3,49.82
2025-02-18,Cheese Feta,482.9,138.66
2023-08-12,Rice Premium,992.9,58.92
2024-03-31,Eggs,309.8,136.88
2024-04-12,Peppers Bell,152.9,37.81
2025-07-02,Milk Fresh,157.9,124.18
2024-10-08,Milk Fresh,317.6,137.02
2025-06-15,Butter,414.9,42.59
2024-02-06,Apples Green,302.1,52.64
2024-06-30,Milk Fresh,269.9,112.74
2025-02-18,Barley,1370.3,39.3
2023-03-25,Quinoa,1677.5,32.45
2025-10-25,Bananas,75.4,67.97
2024-03-13,Yogurt Strawberry,246.7,139.52
2024-09-28,Cream,100.7,124.79
2024-03-19,Eggs Organic,195.4,139.42
2023-05-17,Lettuce,265.0,19.14
2024-08-04,Quinoa,1819.6,42.52
2024-01-25,Eggplant,303.7,24.51
2023-04-14,Onions Red,337.9,22.55
2024-04-26,Cream,455.9,109.62
2025-10-07,Cheese Cheddar,182.8,63.61
2023-12-06,Wheat Organic,1552.9,33.42
2025-09-07,Cauliflower,299.2,17.38
2025-12-15,Butter,469.1,40.98
2023-04-23,Cheese Mozzarella,82.0,95.77
2024-06-20,Tomatoes Fresh,614.6,35.42
2025-10-26,Wheat Organic,1195.4,57.612
2023-12-05,Grapes Green,51.7,63.58
2025-07-31,Yogurt Plain,283.5,72.11
2025-11-07,Cabbage,139.3,28.02
2025-09-09,Eggplant,129.3,38.4
2023-09-08,Tomatoes Fresh,517.9,39.65
2024-07-12,Wheat Durum,1435.6,35.27
2024-01-31,Corn White,1248.7,62.436
2023-06-05,Yogurt Strawberry,479.7,163.69199999999998
2025-02-12,Grapes Green,257.4,91.8
2025-11-29,Quinoa,1179.4,59.94
2023-02-25,Broccoli,461.5,15.12
2025-01-15,Eggs,362.5,105.7
2025-11-15,Potatoes Sweet,538.3,28.99
2025-05-02,Yogurt Greek,37.3,118.88
2025-09-21,Wheat Organic,1883.0,50.65
2024-10-20,Eggs,429.6,38.016
2023-08-08,Plums,217.3,89.82
2023-03-09,Rice Basmati,719.7,62.544
2024-08-20,Yogurt Greek,404.1,54.77
2023-03-11,Potatoes,597.1,28.35
2024-08-20,Tomatoes Fresh,370.0,31.74
2025-01-07,Yogurt Strawberry,264.7,105.036
2024-09-14,Apples Green,345.7,50.3
2024-02-27,Corn Yellow,1400.9,32.63
2023-12-16,Peaches,139.0,47.32
2024-03-01,Corn White,694.5,36.804
2025-01-10,Wheat Durum,769.6,32.29
2023-03-01,Wheat Organic,771.6,34.85
2023-01-05,Yogurt Plain,318.4,97.71
2025-06-17,Plums,474.9,99.56
2023-08-24,Grapes Red,374.2,87.65
2025-01-19,Peaches,74.7,63.29
2024-09-21,Yogurt Plain,428.6,94.17
2025-04-24,Quinoa,941.9,36.58
2023-04-12,Cucumbers,352.4,27.912000000000003
2024-01-08,Oranges,112.0,118.14
2025-09-14,Bananas,167.4,94.068
2023-12-31,Strawberries,107.6,69.45
2025-05-02,Plums,347.4,65.25
2025-03-09,Butter,102.2,77.97
2025-12-26,Yogurt Greek,154.7,84.37
2024-06-18,Potatoes Sweet,544.1,19.78
2025-05-08,Lettuce,313.8,30.19
2024-12-03,Cauliflower,561.5,30.85
2025-01-07,Plums,223.7,73.94399999999999
2023-06-24,Rice Basmati,860.7,55.63
2023-04-28,Broccoli,575.4,39.35
2025-08-14,Carrots Baby,344.5,31.548
2024-02-03,Corn Yellow,1069.8,53.45
2025-10-31,Zucchini,350.6,17.52
2025-06-25,Grapes Red,503.7,97.896
2023-08-08,Grapes Red,298.5,95.23
2024-12-24,Soybeans,554.9,54.79
2023-06-27,Grapes Green,497.1,99.15
2025-03-16,Quinoa,1969.2,50.94
2024-07-08,Corn White,869.6,33.58
2025-04-28,Grapes Green,369.0,79.94
2024-02-15,Yogurt Plain,33.0,147.41
2025-04-28,Peppers Bell,299.2,17.44
2023-10-03,Rice Basmati,1427.4,52.48
2025-06-19,Milk Almond,110.8,138.26
2025-03-06,Eggs,329.7,54.72
2025-03-03,Zucchini,289.7,34.54
2024-05-01,Tomatoes Cherry,130.3,18.94
2025-10-18,Milk Fresh,498.7,149.34
2023-03-23,Strawberries,385.6,81.18
2024-08-08,Wheat Organic,981.3,48.51
2025-11-09,Corn Yellow,1496.5,46.49
2025-05-12,Apples Green,236.9,75.13
2025-08-02,Tomatoes Fresh,466.0,32.17
2024-08-20,Butter,82.9,42.97
2024-08-20,Wheat Durum,1612.2,41.66
2025-08-22,Oats,1522.3,32.48
2025-03-09,Yogurt Strawberry,441.8,59.4
2024-03-17,Eggs Organic,321.3,111.432
2025-12-28,Strawberries,150.7,70.99
2023-12-16,Broccoli,195.7,36.85
2023-05-11,Cheese Cheddar,59.4,128.42
2025-04-15,Grapes Red,258.0,81.88
2023-01-30,Soybeans,617.8,52.98
2025-10-13,Soybeans,2317.1,42.5
2023-07-11,Eggplant,298.0,29.86
2023-10-09,Cream,362.4,65.35
2025-09-12,Cream,497.7,116.29
2025-07-16,Peaches,146.2,71.19
2025-03-02,Milk Fresh,470.9,106.98
2025-05-01,Soybeans,1291.6,42.65
2025-09-09,Quinoa,1328.7,61.956
2023-09-07,Yogurt Greek,394.4,135.45
2024-11-29,Apples Green,415.4,49.11
2025-01-07,Onions White,682.4,39.63
2024-03-29,Wheat Durum,554.1,71.484
2024-05-05,Barley,1304.9,35.56
2023-07-13,Yogurt Strawberry,144.9,121.59
2023-08-28,Rice Basmati,1500.3,46.73
2025-07-29,Carrots Baby,501.6,21.69
2023-09-05,Pineapple,129.5,99.24
2023-06-22,Barley,1873.0,44.08
2025-10-29,Rice Basmati,2101.5,49.65
2025-10-27,Yogurt Greek,146.3,90.52
2023-01-20,Zucchini,640.3,39.82
2025-02-03,Corn White,1381.2,48.78
2024-10-15,Peaches,224.3,90.38
2025-11-25,Pineapple,127.2,94.44
2023-05-09,Wheat Durum,1453.0,45.99
2025-06-15,Carrots,411.4,27.61
2025-07-25,Rice Premium,1608.9,42.39
2023-03-05,Milk Almond,177.7,109.27
2024-03-03,Rice Premium,1272.3,52.41
2023-03-17,Bananas,390.3,54.88
2025-09-09,Bananas,278.1,64.44
2024-11-20,Cream,114.5,62.48
2025-06-08,Yogurt Greek,300.9,52.58
2023-05-09,Apples Red,211.1,96.8
2023-11-08,Carrots Baby,230.4,23.08
2024-06-30,Broccoli,215.3,37.28
2024-08-23,Butter,390.3,142.236
2024-03-04,Eggs Organic,422.9,62.32
2025-05-06,Oranges,298.6,59.14
2023-09-15,Tomatoes Fresh,332.4,17.11
2024-03-25,Pears,100.7,79.37
2024-07-27,Bananas,309.9,64.45
2025-08-03,Corn White,862.4,42.31
2025-09-16,Cream,473.1,28.29
2024-09-17,Corn Yellow,947.7,71.88
2024-10-30,Quinoa,1564.4,36.37
2023-03-10,Oats,1268.8,49.39
2025-11-08,Blueberries,109.4,45.77
2025-06-08,Corn White,1225.4,47.124
2024-11-23,Carrots,246.1,41.796
2025-04-08,Eggs Organic,224.9,77.25
2024-01-29,Spinach,223.3,27.636
2024-08-28,Wheat Durum,1708.9,48.77
2025-12-14,Wheat Organic,743.7,37.3
2025-12-29,Yogurt Strawberry,278.4,66.74
2023-10-07,Bananas,69.0,95.17
2024-09-22,Milk Fresh,406.1,127.85
2025-06-13,Yogurt Plain,477.3,126.52
2025-10-02,Oats,2254.1,56.43
2025-03-11,Apples Red,372.7,87.88
2023-05-01,Rice Basmati,1664.5,56.79
2023-04-12,Grapes Red,146.4,76.85
2025-08-12,Corn White,796.0,52.06
2025-07-12,Butter,356.0,101.42
2024-09-03,Yogurt Greek,481.7,139.58
2023-11-02,Rice Basmati,632.8,57.45
2023-06-15,Onions Red,486.1,40.416
2025-04-01,Mangoes,157.4,83.49
2024-01-30,Oats,602.9,51.72
2025-01-20,Soybeans,1145.5,55.72
2025-05-05,Yogurt Plain,483.9,36.76
2025-08-12,Cream,48.6,67.51
2025-05-09,Oranges Navel,355.8,56.48
2023-05-22,Plums,303.7,52.58
2025-06-19,Soybeans,1828.5,58.06
2023-11-08,Potatoes,222.9,39.37
2023-08-24,Eggs Organic,245.6,61.1
2025-03-04,Quinoa,611.2,52.7
2025-01-02,Eggs Organic,167.3,73.41
2025-01-17,Corn Yellow,542.0,36.44
2023-01-26,Eggplant,434.8,34.35
2023-12-16,Strawberries,382.4,70.89
2025-11-06,Mangoes,458.3,81.72
2025-06-16,Wheat Durum,621.0,42.42
2025-11-16,Potatoes,544.2,34.0
2023-04-28,Carrots,292.7,28.46
2023-04-08,Cream,402.0,132.38
2024-03-29,Pears,122.6,96.13
2023-03-24,Rice Basmati,925.9,46.46
2025-08-04,Zucchini,227.6,29.38
2023-01-30,Mangoes,269.1,100.524
2025-01-04,Cheese Feta,340.6,61.03
2023-03-23,Zucchini,138.8,44.940000000000005
2023-09-19,Peaches,273.4,64.38
2024-06-01,Eggplant,294.1,37.25
2025-09-12,Eggs Organic,78.8,40.43
2023-09-16,Quinoa,1825.7,48.75
2025-04-18,Pineapple,291.9,67.66799999999999
2025-01-02,Wheat Organic,1356.2,52.38
2024-03-02,Cheese Mozzarella,380.0,47.47
2025-01-23,Milk Fresh,397.1,128.99
2025-06-16,Plums,297.0,69.336
2025-08-27,Wheat Organic,1252.5,58.0
2025-10-13,Rice Basmati,650.2,52.34
2023-12-26,Milk Almond,445.6,96.74
2023-07-09,Grapes Red,204.0,50.92
2023-10-23,Raspberries,298.4,40.74
2025-03-31,Carrots,360.7,36.45
2024-12-26,Milk Almond,167.8,113.99
2025-02-02,Carrots,533.6,33.27
2025-01-01,Strawberries,456.4,46.74
2025-12-06,Carrots,159.6,31.07
2023-07-07,Cheese Cheddar,483.9,94.97
2023-11-16,Yogurt Greek,364.9,108.22
2024-12-17,Rice Premium,1229.8,66.54
2024-12-07,Pineapple,236.0,56.26
2025-11-03,Cheese Mozzarella,75.5,56.66
2025-01-02,Spinach,202.0,18.8
2025-09-18,Rice Premium,1073.0,34.26
2025-04-05,Wheat Organic,1049.4,42.16
2025-01-07,Raspberries,249.6,78.96
2023-03-19,Corn Yellow,1925.4,46.99
2023-08-01,Pears,113.0,56.52
2023-01-05,Soybeans,1857.8,56.54
2023-09-19,Apples Red,270.9,63.52
2025-04-21,Cheese Cheddar,439.0,164.352
2023-03-28,Potatoes Sweet,538.0,22.47
2025-05-03,Cheese Cheddar,279.1,131.23
2023-11-06,Cheese Cheddar,42.9,98.67
2024-10-19,Eggs Organic,218.0,79.13
2024-01-06,Broccoli,475.6,33.93
2025-01-30,Barley,1344.7,32.01
2024-07-28,Grapes Red,235.0,44.54
2025-07-01,Butter,224.5,75.79
2025-04-21,Oranges,167.4,93.21
2023-07-17,Quinoa,1029.1,39.13
2023-09-27,Rice Premium,980.2,31.4
2025-03-24,Cheese Feta,126.8,95.51
2023-04-11,Yogurt Plain,384.9,32.68
2023-06-25,Eggplant,322.9,24.76
2023-03-08,Bananas,272.9,110.7
2023-01-27,Tomatoes Fresh,374.3,31.6
2024-01-08,Potatoes,713.3,36.3
2025-11-22,Oranges,478.4,69.7
