id,product_name,category,region,date,quantity_sold,unit_price,total_revenue,supplier,customer_type,season,weather_condition,demand_score
1297,Eggs Organic,Dairy,Greater Noida,2023-09-18,195.6,31.82,6223.99,FarmFresh,Retail,Autumn,Stormy,8.0
1298,Onions White,Vegetables,North Delhi,2024-12-13,508.4,33.75,17158.5,OrganicValley,Restaurant,Monsoon,Stormy,8.9
1299,Yogurt Strawberry,Dairy,Central Delhi,2023-10-19,180.8,39.48,7137.98,DairyBest,Wholesale,Winter,Sunny,6.1
1300,Wheat Organic,Grains,Faridabad,2025-09-17,1012.9,69.93599999999999,59031.81,NatureHarvest,Export,Autumn,Foggy,6.2
1301,Cheese Cheddar,Dairy,East Delhi,2023-02-04,491.6,83.53,41063.35,OrganicValley,Institution,Monsoon,Rainy,7.1
1302,Eggplant,Vegetables,Gurgaon,2024-06-13,135.5,29.33,3974.21,SmartFarms,Retail,Summer,Sunny,7.6
1303,Corn White,Grains,Ghaziabad,2025-04-03,903.7,40.47,36572.74,FarmFresh,Wholesale,Autumn,Foggy,9.0
1304,Apples Red,Fruits,Gurgaon,2025-07-28,180.8,54.69,9887.95,FreshFruits,Wholesale,Monsoon,Rainy,5.2
1305,Barley,Grains,North Delhi,2024-08-10,1027.2,37.68,38704.9,GreenFields,Wholesale,Spring,Stormy,7.5
1306,Wheat Organic,Grains,Gurgaon,2024-02-29,1205.6,52.379999999999995,52624.44,UrbanFarms,Export,Monsoon,Stormy,7.2
1307,Oranges,Fruits,North Delhi,2023-05-15,313.2,60.48,15785.28,AgriCorp Ltd,Export,Winter,Cloudy,7.6
1308,Pears,Fruits,North Delhi,2024-08-30,257.1,48.38,12438.5,PremiumAgri,Institution,Spring,Stormy,7.5
1309,Cabbage,Vegetables,East Delhi,2024-10-31,132.9,25.032,2772.29,DairyBest,Export,Winter,Rainy,6.6
1310,Corn White,Grains,Ghaziabad,2025-11-01,1375.7,53.73,73916.36,FreshFruits,Retail,Summer,Windy,5.0
1311,Raspberries,Fruits,Ghaziabad,2025-12-09,157.7,97.91,15440.41,OrganicValley,Retail,Monsoon,Cloudy,7.1
1312,Bananas,Fruits,Faridabad,2024-01-05,66.8,77.68,5189.02,PremiumAgri,Wholesale,Summer,Sunny,8.4
1313,Cabbage,Vegetables,Gurgaon,2024-11-16,510.6,31.4,16032.84,PremiumAgri,Wholesale,Summer,Windy,9.1
1314,Apples Red,Fruits,South Delhi,2023-06-04,478.9,84.4,40419.16,GreenFields,Wholesale,Summer,Sunny,5.4
1315,Wheat Durum,Grains,Central Delhi,2023-04-10,818.4,31.7,25943.28,AgriCorp Ltd,Institution,Autumn,Sunny,6.5
1316,Tomatoes Fresh,Vegetables,Gurgaon,2023-12-13,360.7,22.81,8227.57,AgriCorp Ltd,Retail,Monsoon,Foggy,9.1
1317,Apples Red,Fruits,Noida,2023-10-10,91.3,59.84,5463.39,GreenFields,Retail,Winter,Sunny,8.0
1318,Wheat Organic,Grains,Gurgaon,2023-06-23,562.7,32.02,18017.65,FarmFresh,Restaurant,Summer,Stormy,9.1
1319,Cheese Feta,Dairy,Gurgaon,2024-05-12,376.6,103.5,38978.1,PremiumAgri,Wholesale,Winter,Foggy,5.4
1320,Cauliflower,Vegetables,South Delhi,2023-08-05,292.7,26.88,7867.78,GreenFields,Retail,Spring,Cloudy,7.5
1321,Eggs Organic,Dairy,West Delhi,2024-09-05,470.3,37.547999999999995,14715.69,UrbanFarms,Export,Autumn,Cloudy,7.6
1322,Pineapple,Fruits,Central Delhi,2024-07-02,352.2,56.604,16613.27,FarmFresh,Export,Monsoon,Foggy,7.0
1323,Soybeans,Grains,South Delhi,2024-06-29,1714.1,39.24,67261.28,FreshFruits,Institution,Summer,Rainy,5.8
1324,Oats,Grains,East Delhi,2023-08-12,1976.7,34.43,68057.78,FarmFresh,Restaurant,Spring,Windy,5.1
1325,Yogurt Strawberry,Dairy,Gurgaon,2023-08-29,199.5,123.02,24542.49,UrbanFarms,Institution,Spring,Rainy,9.4
1326,Eggs,Dairy,Ghaziabad,2024-03-03,72.7,146.45,10646.91,UrbanFarms,Institution,Spring,Rainy,9.8
1327,Apples Red,Fruits,South Delhi,2024-02-19,149.4,42.31,6321.11,GreenFields,Restaurant,Monsoon,Foggy,5.8
1328,Wheat Organic,Grains,North Delhi,2024-07-27,968.6,47.66,46163.48,GreenFields,Restaurant,Monsoon,Windy,8.0
1329,Peppers Bell,Vegetables,Faridabad,2024-01-27,579.6,19.74,11441.3,DairyBest,Retail,Summer,Stormy,8.3
1330,Yogurt Greek,Dairy,Central Delhi,2024-05-03,241.9,63.66,15399.35,SmartFarms,Restaurant,Winter,Stormy,6.2
1331,Cabbage,Vegetables,Noida,2023-11-26,157.1,28.62,4496.2,DairyBest,Restaurant,Summer,Cloudy,6.7
1332,Cream,Dairy,Central Delhi,2025-03-01,144.9,82.812,9999.55,OrganicValley,Export,Spring,Sunny,8.2
1333,Barley,Grains,Noida,2025-12-29,1431.4,46.28,66245.19,PremiumAgri,Retail,Monsoon,Windy,5.9
1334,Quinoa,Grains,North Delhi,2023-03-31,577.7,30.34,17527.42,AgriCorp Ltd,Restaurant,Spring,Rainy,8.3
1335,Apples Red,Fruits,Gurgaon,2025-11-14,142.8,80.11,11439.71,FarmFresh,Wholesale,Summer,Sunny,8.6
1336,Plums,Fruits,Gurgaon,2025-03-17,363.2,43.12,15661.18,FarmFresh,Restaurant,Spring,Stormy,8.8
1337,Apples Green,Fruits,Gurgaon,2023-04-20,250.9,68.46,14313.84,PremiumAgri,Export,Autumn,Sunny,8.1
1338,Onions White,Vegetables,Greater Noida,2025-10-22,411.9,32.3,13304.37,GreenFields,Wholesale,Winter,Windy,10.0
1339,Oranges Navel,Fruits,Greater Noida,2023-07-09,356.9,55.91,19954.28,FreshFruits,Wholesale,Monsoon,Stormy,8.1
1340,Soybeans,Grains,Noida,2023-06-10,1662.7,47.256,65477.13,UrbanFarms,Export,Summer,Rainy,8.6
1341,Eggplant,Vegetables,South Delhi,2024-06-25,159.0,28.355999999999998,3757.17,NatureHarvest,Export,Summer,Stormy,8.7
1342,Cream,Dairy,Ghaziabad,2025-08-30,177.7,57.08,10143.12,SmartFarms,Retail,Spring,Windy,5.3
1343,Raspberries,Fruits,Faridabad,2024-03-18,359.5,92.3,33181.85,PremiumAgri,Restaurant,Spring,Foggy,5.3
1344,Rice Basmati,Grains,Faridabad,2024-10-12,933.1,35.68,33293.01,GreenFields,Institution,Winter,Foggy,8.8
1345,Butter,Dairy,Greater Noida,2023-09-10,407.6,143.39,58445.76,FreshFruits,Institution,Autumn,Rainy,5.2
1346,Oats,Grains,Faridabad,2024-08-21,1340.4,47.51,63682.4,SmartFarms,Wholesale,Spring,Foggy,9.3
1347,Yogurt Plain,Dairy,North Delhi,2023-05-02,199.8,158.748,26431.54,OrganicValley,Export,Winter,Foggy,7.4
1348,Rice Basmati,Grains,Ghaziabad,2025-08-16,977.3,47.33,46255.61,FarmFresh,Retail,Spring,Sunny,5.4
1349,Carrots Baby,Vegetables,North Delhi,2024-04-15,257.5,25.69,6615.18,AgriCorp Ltd,Institution,Autumn,Foggy,9.6
1350,Apples Green,Fruits,Noida,2025-11-09,169.0,46.63,7880.47,SmartFarms,Retail,Summer,Rainy,7.9
1351,Eggs Organic,Dairy,Gurgaon,2023-01-05,157.9,57.64,9101.36,FreshFruits,Retail,Summer,Rainy,6.8
1352,Cheese Cheddar,Dairy,Greater Noida,2025-05-11,297.0,72.65,21577.05,NatureHarvest,Institution,Winter,Stormy,6.1
1353,Yogurt Strawberry,Dairy,Greater Noida,2023-08-11,134.2,99.21,13313.98,UrbanFarms,Wholesale,Spring,Sunny,9.4
1354,Barley,Grains,East Delhi,2023-06-16,945.4,56.35,53273.29,UrbanFarms,Retail,Summer,Windy,5.7
1355,Apples Red,Fruits,Faridabad,2024-10-30,362.5,65.208,19698.25,DairyBest,Export,Winter,Rainy,6.9
1356,Soybeans,Grains,Faridabad,2025-12-23,1184.9,55.91,66247.76,UrbanFarms,Institution,Monsoon,Windy,7.5
1357,Cheese Mozzarella,Dairy,North Delhi,2025-08-02,413.4,143.28,59231.95,NatureHarvest,Institution,Spring,Stormy,6.4
1358,Tomatoes Cherry,Vegetables,North Delhi,2024-06-24,287.8,34.69,9983.78,FreshFruits,Wholesale,Summer,Stormy,10.0
1359,Tomatoes Cherry,Vegetables,Gurgaon,2023-11-12,511.4,19.86,10156.4,NatureHarvest,Wholesale,Summer,Foggy,8.7
1360,Onions White,Vegetables,Noida,2023-05-31,342.9,41.772,11936.35,PremiumAgri,Export,Winter,Sunny,6.7
1361,Mangoes,Fruits,Central Delhi,2024-02-11,334.1,84.46,28218.09,SmartFarms,Restaurant,Monsoon,Sunny,9.6
1362,Cheese Feta,Dairy,Central Delhi,2023-06-05,419.4,137.69,57747.19,GreenFields,Restaurant,Summer,Sunny,10.0
1363,Cream,Dairy,West Delhi,2025-01-19,427.9,38.66,16542.61,GreenFields,Wholesale,Summer,Cloudy,7.1
1364,Wheat Durum,Grains,South Delhi,2024-07-13,1037.7,53.124,45938.98,SmartFarms,Export,Monsoon,Cloudy,9.6
1365,Cucumbers,Vegetables,Gurgaon,2024-08-11,210.8,18.77,3956.72,SmartFarms,Retail,Spring,Foggy,8.3
1366,Carrots Baby,Vegetables,Central Delhi,2024-11-18,195.8,36.94,7232.85,NatureHarvest,Retail,Summer,Cloudy,5.4
1367,Quinoa,Grains,Gurgaon,2024-06-14,641.3,46.25,29660.12,PremiumAgri,Retail,Summer,Windy,9.9
1368,Apples Red,Fruits,South Delhi,2024-05-26,368.7,41.8,15411.66,DairyBest,Wholesale,Winter,Stormy,8.6
1369,Plums,Fruits,North Delhi,2024-09-16,190.4,48.21,9179.18,GreenFields,Wholesale,Autumn,Sunny,5.7
1370,Corn White,Grains,Faridabad,2025-04-11,1921.6,46.524,74500.43,SmartFarms,Export,Autumn,Rainy,5.0
1371,Apples Green,Fruits,West Delhi,2024-01-20,375.7,77.96,29289.57,SmartFarms,Restaurant,Summer,Rainy,7.5
1372,Cream,Dairy,Faridabad,2025-08-21,277.3,68.67,19042.19,DairyBest,Institution,Spring,Stormy,5.0
1373,Cheese Mozzarella,Dairy,South Delhi,2025-07-19,260.6,140.77,36684.66,FarmFresh,Retail,Monsoon,Foggy,9.8
1374,Broccoli,Vegetables,Ghaziabad,2024-03-20,524.6,33.32,17479.67,NatureHarvest,Restaurant,Spring,Cloudy,5.9
1375,Eggs Organic,Dairy,Ghaziabad,2023-07-02,21.9,139.55,3056.14,NatureHarvest,Retail,Monsoon,Windy,9.6
1376,Milk Fresh,Dairy,Greater Noida,2025-12-01,305.3,33.24,10148.17,GreenFields,Wholesale,Monsoon,Foggy,7.2
1377,Onions White,Vegetables,North Delhi,2023-07-15,112.1,25.9,2903.39,SmartFarms,Institution,Monsoon,Foggy,8.7
1378,Oats,Grains,Noida,2024-04-28,1171.5,56.18,65814.87,OrganicValley,Wholesale,Autumn,Rainy,5.1
1379,Tomatoes Cherry,Vegetables,South Delhi,2023-06-15,650.1,30.52,19841.05,SmartFarms,Institution,Summer,Windy,6.2
1380,Plums,Fruits,Ghaziabad,2025-06-26,175.5,47.18,8280.09,FreshFruits,Institution,Summer,Sunny,6.8
1381,Yogurt Strawberry,Dairy,Noida,2024-01-22,166.7,146.83,24476.56,FreshFruits,Retail,Summer,Stormy,8.5
1382,Butter,Dairy,Gurgaon,2025-06-29,344.7,166.116,47716.82,FarmFresh,Export,Summer,Foggy,7.9
1383,Grapes Red,Fruits,Greater Noida,2023-12-02,83.8,73.73,6178.57,AgriCorp Ltd,Institution,Monsoon,Foggy,7.2
1384,Milk Fresh,Dairy,Noida,2025-11-13,220.0,69.99,15397.8,AgriCorp Ltd,Institution,Summer,Rainy,8.2
1385,Barley,Grains,South Delhi,2024-05-21,1183.7,32.95,39002.92,PremiumAgri,Retail,Winter,Stormy,8.6
1386,Carrots,Vegetables,West Delhi,2025-01-31,632.6,38.49,24348.77,FreshFruits,Wholesale,Summer,Foggy,9.0
1387,Eggplant,Vegetables,Ghaziabad,2024-05-03,307.5,15.92,4895.4,NatureHarvest,Restaurant,Winter,Windy,8.0
1388,Pineapple,Fruits,Gurgaon,2025-11-27,236.0,44.99,10617.64,DairyBest,Institution,Summer,Foggy,7.0
1389,Wheat Durum,Grains,North Delhi,2023-02-16,1082.6,50.327999999999996,45404.24,FreshFruits,Export,Monsoon,Stormy,8.6
1390,Oats,Grains,Ghaziabad,2025-10-19,1046.3,55.668,48537.86,SmartFarms,Export,Winter,Rainy,9.6
1391,Cream,Dairy,Gurgaon,2023-04-26,470.3,129.05,60692.22,FreshFruits,Wholesale,Autumn,Windy,9.4
1392,Wheat Durum,Grains,Noida,2024-04-05,577.3,53.89,31110.7,UrbanFarms,Institution,Autumn,Stormy,6.0
1393,Onions Red,Vegetables,Greater Noida,2024-09-22,232.2,30.92,7179.62,SmartFarms,Restaurant,Autumn,Foggy,9.3
1394,Tomatoes Fresh,Vegetables,Faridabad,2025-03-30,425.6,20.6,8767.36,GreenFields,Restaurant,Spring,Windy,7.2
1395,Cheese Mozzarella,Dairy,South Delhi,2024-06-30,175.3,64.18,11250.75,FreshFruits,Restaurant,Summer,Cloudy,5.8
1396,Milk Fresh,Dairy,North Delhi,2024-12-27,456.6,131.64,60106.82,OrganicValley,Wholesale,Monsoon,Rainy,5.9
1397,Oranges,Fruits,North Delhi,2024-10-17,245.0,89.95,22037.75,OrganicValley,Institution,Winter,Rainy,5.8
1398,Spinach,Vegetables,Gurgaon,2024-11-19,274.8,34.17,9389.92,PremiumAgri,Wholesale,Summer,Cloudy,8.2
1399,Oranges Navel,Fruits,Gurgaon,2025-05-27,63.7,91.06,5800.52,AgriCorp Ltd,Wholesale,Winter,Sunny,5.7
1400,Spinach,Vegetables,Gurgaon,2023-09-25,501.2,37.37,18729.84,AgriCorp Ltd,Retail,Autumn,Sunny,6.2
1401,Broccoli,Vegetables,Greater Noida,2023-07-02,365.0,42.216,12840.7,AgriCorp Ltd,Export,Monsoon,Sunny,7.7
1402,Bananas,Fruits,Gurgaon,2025-04-26,386.7,69.72,26960.72,OrganicValley,Wholesale,Autumn,Foggy,6.5
1403,Mangoes,Fruits,Gurgaon,2024-07-17,131.4,49.2,6464.88,FarmFresh,Wholesale,Monsoon,Rainy,7.8
1404,Yogurt Greek,Dairy,Greater Noida,2023-04-16,283.0,157.93200000000002,37245.63,FreshFruits,Export,Autumn,Cloudy,5.6
1405,Cream,Dairy,North Delhi,2024-01-26,176.2,43.35,7638.27,SmartFarms,Institution,Summer,Rainy,9.5
1406,Soybeans,Grains,West Delhi,2024-12-21,613.0,31.87,19536.31,AgriCorp Ltd,Wholesale,Monsoon,Stormy,6.8
1407,Tomatoes Cherry,Vegetables,East Delhi,2023-11-09,322.5,18.16,5856.6,GreenFields,Wholesale,Summer,Sunny,6.6
1408,Mangoes,Fruits,South Delhi,2024-09-11,383.4,90.53,34709.2,NatureHarvest,Wholesale,Autumn,Stormy,5.1
1409,Cream,Dairy,Faridabad,2023-02-20,251.5,85.71,21556.06,FreshFruits,Wholesale,Monsoon,Foggy,8.1
1410,Cheese Mozzarella,Dairy,Faridabad,2024-06-02,190.7,62.55,11928.28,SmartFarms,Institution,Summer,Sunny,5.5
1411,Oats,Grains,Central Delhi,2023-09-23,576.2,41.03,23641.49,DairyBest,Institution,Autumn,Sunny,7.8
1412,Carrots Baby,Vegetables,South Delhi,2024-11-29,604.0,19.4,11717.6,DairyBest,Institution,Summer,Windy,7.1
1413,Peaches,Fruits,Central Delhi,2023-05-22,180.2,59.66,10750.73,FreshFruits,Institution,Winter,Rainy,7.1
1414,Yogurt Plain,Dairy,Faridabad,2025-02-23,363.5,81.43,29599.81,NatureHarvest,Restaurant,Monsoon,Cloudy,8.1
1415,Onions White,Vegetables,North Delhi,2025-10-27,453.7,15.27,6928.0,AgriCorp Ltd,Restaurant,Winter,Rainy,8.8
1416,Rice Basmati,Grains,Faridabad,2025-11-26,593.6,31.98,18983.33,FreshFruits,Restaurant,Summer,Sunny,9.8
1417,Yogurt Plain,Dairy,East Delhi,2025-07-13,471.1,91.96,43322.36,PremiumAgri,Wholesale,Monsoon,Foggy,7.2
1418,Oranges Navel,Fruits,East Delhi,2025-03-24,113.8,75.46,8587.35,NatureHarvest,Restaurant,Spring,Foggy,8.0
1419,Quinoa,Grains,East Delhi,2024-04-15,1544.7,57.94,89499.92,UrbanFarms,Retail,Autumn,Sunny,9.0
1420,Yogurt Plain,Dairy,East Delhi,2025-11-12,458.4,107.58,49314.67,GreenFields,Retail,Summer,Windy,5.1
1421,Grapes Red,Fruits,Central Delhi,2025-02-16,247.6,49.21,12184.4,SmartFarms,Institution,Monsoon,Stormy,5.5
1422,Grapes Red,Fruits,North Delhi,2023-09-05,113.0,41.65,4706.45,NatureHarvest,Retail,Autumn,Cloudy,7.7
1423,Pears,Fruits,Noida,2025-10-12,177.1,95.09,16840.44,FarmFresh,Institution,Winter,Stormy,9.5
1424,Milk Fresh,Dairy,South Delhi,2025-04-18,242.6,52.727999999999994,10659.84,PremiumAgri,Export,Autumn,Windy,6.7
1425,Milk Almond,Dairy,South Delhi,2024-06-21,330.5,99.07,32742.63,DairyBest,Restaurant,Summer,Foggy,6.7
1426,Wheat Durum,Grains,Greater Noida,2025-10-03,1556.6,52.21,81270.09,GreenFields,Wholesale,Winter,Cloudy,8.9
1427,Corn White,Grains,East Delhi,2023-07-02,1024.6,63.49199999999999,54211.59,SmartFarms,Export,Monsoon,Windy,6.6
1428,Corn Yellow,Grains,Gurgaon,2025-09-10,922.2,44.58,41111.68,NatureHarvest,Retail,Autumn,Sunny,7.9
1429,Pineapple,Fruits,North Delhi,2025-12-31,181.3,45.79,8301.73,OrganicValley,Restaurant,Monsoon,Windy,5.7
1430,Apples Red,Fruits,Greater Noida,2025-02-20,310.5,50.58,15705.09,NatureHarvest,Restaurant,Monsoon,Foggy,5.3
1431,Onions Red,Vegetables,Ghaziabad,2023-05-26,281.9,20.65,5821.23,FarmFresh,Institution,Winter,Windy,5.1
1432,Cheese Mozzarella,Dairy,East Delhi,2023-01-14,357.5,46.55,16641.62,PremiumAgri,Wholesale,Summer,Foggy,7.3
1433,Soybeans,Grains,North Delhi,2024-05-08,692.3,58.53,40520.32,SmartFarms,Wholesale,Winter,Windy,8.2
1434,Cheese Cheddar,Dairy,North Delhi,2025-07-30,74.9,131.41,9842.61,PremiumAgri,Institution,Monsoon,Windy,5.0
1435,Potatoes Sweet,Vegetables,East Delhi,2023-02-09,404.7,16.04,6491.39,UrbanFarms,Restaurant,Monsoon,Sunny,5.0
1436,Plums,Fruits,East Delhi,2025-05-10,224.2,47.49,10647.26,DairyBest,Retail,Winter,Cloudy,7.5
1437,Zucchini,Vegetables,Central Delhi,2023-12-30,312.1,39.15,12218.72,PremiumAgri,Restaurant,Monsoon,Rainy,7.8
1438,Bananas,Fruits,Central Delhi,2025-09-18,155.6,60.45,9406.02,GreenFields,Restaurant,Autumn,Foggy,7.9
1439,Cheese Mozzarella,Dairy,Central Delhi,2025-02-23,270.3,32.5,8784.75,AgriCorp Ltd,Institution,Monsoon,Stormy,9.8
1440,Butter,Dairy,Faridabad,2024-02-16,117.6,78.45,9225.72,OrganicValley,Restaurant,Monsoon,Stormy,7.9
1441,Corn White,Grains,South Delhi,2025-09-06,984.6,48.8,48048.48,AgriCorp Ltd,Wholesale,Autumn,Rainy,6.4
1442,Cheese Mozzarella,Dairy,Ghaziabad,2024-04-25,364.1,130.32,47449.51,FreshFruits,Restaurant,Autumn,Foggy,7.7
1443,Apples Green,Fruits,South Delhi,2023-12-28,340.3,57.02,19403.91,PremiumAgri,Wholesale,Monsoon,Windy,8.8
1444,Peaches,Fruits,South Delhi,2023-11-04,272.5,98.1,22276.88,FreshFruits,Export,Summer,Cloudy,6.8
1445,Blueberries,Fruits,Noida,2025-05-04,253.7,108.444,22926.87,OrganicValley,Export,Winter,Windy,5.4
1446,Onions White,Vegetables,East Delhi,2023-02-07,484.4,20.831999999999997,8409.18,SmartFarms,Export,Monsoon,Cloudy,9.6
1447,Wheat Organic,Grains,West Delhi,2025-10-28,1942.9,41.96,81524.08,GreenFields,Institution,Winter,Windy,8.1
1448,Mangoes,Fruits,East Delhi,2025-11-26,379.4,68.26,25897.84,PremiumAgri,Wholesale,Summer,Windy,8.2
1449,Rice Basmati,Grains,Central Delhi,2025-05-07,1963.2,69.588,113845.97,GreenFields,Export,Winter,Sunny,5.8
1450,Eggplant,Vegetables,Gurgaon,2023-07-30,596.8,16.91,10091.89,UrbanFarms,Retail,Monsoon,Windy,6.6
1451,Corn White,Grains,Central Delhi,2025-01-10,1305.5,45.815999999999995,49843.99,FreshFruits,Export,Summer,Foggy,8.4
1452,Rice Premium,Grains,North Delhi,2024-09-27,1749.3,37.63,65826.16,FreshFruits,Institution,Autumn,Cloudy,10.0
1453,Yogurt Plain,Dairy,West Delhi,2025-11-23,41.6,121.17,5040.67,DairyBest,Restaurant,Summer,Stormy,9.3
1454,Grapes Red,Fruits,Ghaziabad,2025-09-11,204.2,51.024,8682.58,PremiumAgri,Export,Autumn,Windy,9.8
1455,Cauliflower,Vegetables,South Delhi,2025-01-11,327.9,18.77,6154.68,DairyBest,Retail,Summer,Windy,7.3
1456,Oranges Navel,Fruits,West Delhi,2025-02-26,81.4,72.38,5891.73,FreshFruits,Retail,Monsoon,Rainy,7.0
1457,Tomatoes Fresh,Vegetables,West Delhi,2025-09-09,407.3,29.97,12206.78,DairyBest,Retail,Autumn,Sunny,5.3
1458,Barley,Grains,Central Delhi,2023-08-15,826.1,56.55,46715.96,PremiumAgri,Wholesale,Spring,Stormy,9.4
1459,Rice Basmati,Grains,South Delhi,2025-01-19,1684.3,55.49,93461.81,GreenFields,Restaurant,Summer,Sunny,9.9
1460,Butter,Dairy,Ghaziabad,2025-08-24,26.1,63.1,1646.91,OrganicValley,Institution,Spring,Sunny,9.0
1461,Apples Red,Fruits,West Delhi,2025-10-02,340.9,106.644,30295.78,SmartFarms,Export,Winter,Sunny,5.4
1462,Oranges,Fruits,North Delhi,2023-09-09,337.9,69.67,23541.49,UrbanFarms,Institution,Autumn,Cloudy,8.7
1463,Cream,Dairy,Noida,2023-01-09,181.2,99.77,18078.32,AgriCorp Ltd,Institution,Summer,Stormy,5.3
1464,Broccoli,Vegetables,South Delhi,2024-09-24,220.7,25.87,5709.51,PremiumAgri,Retail,Autumn,Sunny,7.2
1465,Bananas,Fruits,Gurgaon,2025-02-08,51.8,44.27,2293.19,SmartFarms,Restaurant,Monsoon,Windy,9.3
1466,Peppers Bell,Vegetables,East Delhi,2025-06-13,160.5,33.37,5355.88,GreenFields,Wholesale,Summer,Stormy,9.0
1467,Corn Yellow,Grains,South Delhi,2025-08-20,593.8,52.84,31376.39,UrbanFarms,Retail,Spring,Sunny,5.6
1468,Blueberries,Fruits,South Delhi,2025-05-25,120.0,82.74,9928.8,SmartFarms,Wholesale,Winter,Cloudy,7.4
1469,Eggplant,Vegetables,Central Delhi,2023-03-12,255.7,18.2,4653.74,GreenFields,Retail,Spring,Rainy,9.4
1470,Oranges,Fruits,Ghaziabad,2025-01-31,341.7,93.45,31931.87,NatureHarvest,Wholesale,Summer,Rainy,5.6
1471,Corn Yellow,Grains,Faridabad,2024-11-05,1748.0,52.1,91070.8,OrganicValley,Institution,Summer,Rainy,8.6
1472,Wheat Durum,Grains,North Delhi,2025-05-31,2279.9,40.74,92883.13,PremiumAgri,Wholesale,Winter,Windy,9.7
1473,Yogurt Strawberry,Dairy,South Delhi,2024-04-28,187.5,121.51,22783.12,UrbanFarms,Retail,Autumn,Sunny,7.7
1474,Apples Red,Fruits,Faridabad,2023-11-23,213.1,98.62,21015.92,OrganicValley,Restaurant,Summer,Rainy,5.9
1475,Bananas,Fruits,Noida,2025-06-01,336.8,60.76,20463.97,FreshFruits,Wholesale,Summer,Sunny,6.1
1476,Onions White,Vegetables,Gurgaon,2024-05-06,241.6,34.26,8277.22,FarmFresh,Retail,Winter,Sunny,6.6
1477,Grapes Green,Fruits,East Delhi,2023-10-04,386.2,96.37,37218.09,PremiumAgri,Retail,Winter,Windy,7.2
1478,Onions White,Vegetables,Central Delhi,2023-01-02,294.7,39.31,11584.66,OrganicValley,Restaurant,Summer,Windy,9.8
1479,Eggs,Dairy,Ghaziabad,2024-12-05,253.7,42.04,10665.55,FarmFresh,Retail,Monsoon,Rainy,9.3
1480,Cheese Cheddar,Dairy,Gurgaon,2025-01-22,204.8,111.84,22904.83,OrganicValley,Retail,Summer,Foggy,5.5
1481,Bananas,Fruits,West Delhi,2025-05-08,110.7,77.34,8561.54,FreshFruits,Retail,Winter,Rainy,6.5
1482,Oats,Grains,North Delhi,2024-03-25,1510.0,53.25,80407.5,DairyBest,Retail,Spring,Sunny,7.5
1483,Bananas,Fruits,Ghaziabad,2024-12-21,121.6,85.37,10380.99,OrganicValley,Institution,Monsoon,Cloudy,9.2
1484,Yogurt Greek,Dairy,Greater Noida,2024-10-26,258.4,53.13,13728.79,SmartFarms,Institution,Winter,Stormy,5.4
1485,Barley,Grains,North Delhi,2025-03-22,1282.5,41.17,52800.53,AgriCorp Ltd,Retail,Spring,Windy,8.3
1486,Oranges,Fruits,South Delhi,2025-03-14,180.5,94.81,17113.21,FreshFruits,Retail,Spring,Cloudy,9.2
1487,Yogurt Plain,Dairy,Greater Noida,2025-03-28,21.4,42.29,905.01,FarmFresh,Retail,Spring,Foggy,6.4
1488,Blueberries,Fruits,Gurgaon,2025-12-22,173.0,90.12,15590.76,GreenFields,Retail,Monsoon,Stormy,5.7
1489,Plums,Fruits,North Delhi,2023-03-29,267.8,81.87,21924.79,UrbanFarms,Wholesale,Spring,Cloudy,6.9
1490,Oats,Grains,Greater Noida,2024-02-14,1845.3,41.55,76672.21,GreenFields,Restaurant,Monsoon,Cloudy,6.1
1491,Pears,Fruits,Noida,2024-04-23,103.6,60.55,6272.98,SmartFarms,Institution,Autumn,Windy,9.1
1492,Eggs,Dairy,South Delhi,2023-07-14,433.8,57.15,24791.67,AgriCorp Ltd,Retail,Monsoon,Windy,5.4
1493,Oats,Grains,Gurgaon,2025-02-21,607.4,40.71,24727.25,GreenFields,Institution,Monsoon,Windy,9.2
1494,Spinach,Vegetables,East Delhi,2025-11-27,666.8,46.763999999999996,25985.2,GreenFields,Export,Summer,Cloudy,9.0
1495,Eggplant,Vegetables,Central Delhi,2024-01-14,593.1,19.679999999999996,9726.84,AgriCorp Ltd,Export,Summer,Sunny,7.2
1496,Yogurt Strawberry,Dairy,Central Delhi,2025-03-18,330.0,142.95,47173.5,DairyBest,Retail,Spring,Sunny,9.6
1497,Soybeans,Grains,Central Delhi,2023-05-13,961.8,40.63,39077.93,PremiumAgri,Wholesale,Winter,Cloudy,7.7
1498,Soybeans,Grains,South Delhi,2023-10-19,1094.7,64.812,59124.75,FarmFresh,Export,Winter,Sunny,9.4
1499,Broccoli,Vegetables,Central Delhi,2025-10-19,446.0,22.81,10173.26,NatureHarvest,Institution,Winter,Stormy,5.5
1500,Eggs Organic,Dairy,Gurgaon,2024-08-28,430.2,73.47,31606.79,PremiumAgri,Restaurant,Spring,Windy,6.3
1501,Butter,Dairy,Gurgaon,2025-03-24,147.0,62.73,9221.31,DairyBest,Institution,Spring,Windy,9.2
1502,Rice Basmati,Grains,Gurgaon,2024-02-03,528.0,43.35,22888.8,OrganicValley,Institution,Monsoon,Sunny,6.0
1503,Milk Fresh,Dairy,North Delhi,2024-11-04,105.3,143.6,15121.08,FreshFruits,Institution,Summer,Windy,8.7
1504,Onions White,Vegetables,South Delhi,2025-08-08,260.4,26.376,5723.59,SmartFarms,Export,Spring,Windy,5.2
